PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,target_actual
-37.39245563585876,-2.5616748631855737,7.305881703844466,1.6452016765196362,3.735091781069118,-2.5749642711444563,-0.18317711056769387,1.4992679224054921,1.0629139281132836,-6.01598768890819,-1.2644869894253739,-0.38082563967142746,1.6705815448411336,-4.501424175409425,1.5804126147767328,-1.2207358140633702,-6.169474574252637,-0.677442481926106,4.21293848933013,-2.1776844941337252,4.314542424949456,0.3513496283043103,0.8461395582873306,3.907607755328668,0.204158142540221,-2.120148999314339,1.292110161321094,-4.8028405537552485,1.8344813529707493,0.9792248886961703,2.417021927576482,1.4677403634107076,primary breast cancer
-62.006062356330006,8.64799727140809,-13.727900793425679,-6.464201228579568,16.684952349273402,2.954665269719394,25.938692727963982,8.441811824716362,-5.638626863186286,5.080343324037401,-3.8101899346310977,-0.7852197506046046,1.7548218733162497,2.104636713529907,2.558284950299129,1.4701187166005885,0.732740114678657,-2.2756304962194998,2.2180092487520944,0.9465459076116843,-3.666823341097459,-5.164458974700484,-1.5026372399383763,0.3952509997807856,1.9030193152960535,-0.21611476547702183,-1.9482883947042142,-2.184444742365271,-3.886945603641649,0.9043425267645342,1.9873027372966898,-1.3016521052265704,primary breast cancer
-42.797458875312635,-0.8890536019542257,4.534311230682365,-3.9977631605955866,7.806352853641878,-1.747297855617537,1.6966771674561578,4.1710794181321,-5.423935145543477,0.2244922524757025,4.560778985150324,-0.2869346957330802,3.3443958807401377,1.3581556168438615,-2.608724493202521,0.5866893901185538,-0.08786657471728944,-0.00730657530467138,-2.4249030048298086,0.3831111655137592,2.01325668193095,-0.8107951969129343,1.9116004746692288,-1.574667861750547,0.2823329004052952,-2.7213075805233307,-1.7276940964314442,-0.8083250677621828,6.837089669318126,0.3576937112613823,-0.014347127075388546,0.4804901010907071,primary breast cancer
-9.163138268284252,-9.392910533458222,28.03930072585806,7.268328460846043,-9.14269022672376,0.1938426209542496,-1.2714383326337175,-3.739293919982143,-4.3817671855814835,2.6107057433826744,-3.4223686866059797,-1.1000125582289688,-5.006464758659249,-4.0934799881934625,3.8586971975496795,4.671449921986065,3.1222486775041767,1.438533128394356,2.741884497823902,2.854509208262961,-1.1212376702388218,-0.31259363786180083,-1.2387491154315937,3.22386562356906,-0.35306088778862565,-1.8161907476762704,0.4129696313742972,-0.08826489120521643,0.4175047935630657,1.8997054673536464,1.0037918272672983,0.5547483782087956,primary breast cancer
28.202617814079428,-25.652501882561523,-2.2440049892176637,-4.288072338487624,-7.527616078906236,-10.053017750752513,2.7131790819367385,6.096958396988247,-3.102936168503895,0.6277933997880066,-2.5642671932829444,2.6841984706116118,-1.3580070214945095,3.3154535676899934,3.683963842599317,-1.564759597594009,-3.124409414237348,-4.21933284071885,-3.702039613888873,-0.5518730131755056,-0.8834347817921104,-2.386267984097082,2.1643923300959003,3.0852451706978914,1.9078960283120943,1.7213175928312536,-3.8086579829743132,-1.9104162023535345,-0.5122585553243411,1.4017330186160546,-0.389717988070225,-0.4985581217488956,primary breast cancer
33.20192746713842,-21.98384692808101,0.5648041219420012,-8.229817390494757,-7.401022172020822,-4.296589051217521,8.580993726928648,8.854028482707058,-5.835541319722368,2.0304842698540924,-3.1186577029485147,3.6154133490587386,-2.5274821233530234,1.5568190815054717,-7.8871995661845595,-1.8037229370211083,1.0309455417471924,-0.18765341669973573,-4.948871654835896,-9.290032653919349,-1.1758860557199604,-6.667552672729864,-3.6733044139233986,-7.731688634879995,-0.31926640767001424,-1.6045017246449358,0.7507512767510444,-1.8945235862778198,3.8872881133495794,-2.1383258008513493,-5.530198945616727,-3.6899189610140377,primary breast cancer
26.978033207321218,-19.315681933722548,-7.593495827815593,-7.720699920176857,-3.8492011426877877,0.32942938395332516,6.566853900498888,2.9456918035907544,4.055512508040333,-2.707571317129793,-8.819075503278938,-3.1326563238691367,-7.423832340419668,-4.134730046799951,3.5743748003911,-2.233624042510922,-4.247551453209519,-5.025491185324346,1.9478532977373637,2.4752114735613793,5.133028594056987,-2.104758790643457,-3.749273896067091,-5.356101444088379,0.5682838184950274,2.0269476107137456,0.5249325511342617,4.093020385905323,0.5970017016307072,-3.0663174336920975,2.64078473737789,1.9565376993231822,primary breast cancer
10.829684817017128,-5.41860689896308,-17.522077397848694,-3.45794365103929,-11.765348024504766,15.822011190076942,6.319783450035088,-5.226821268891349,-1.304676447890983,-1.5640884197045402,-0.06410723228824076,-3.583898139010691,-2.471314813977376,2.4108634737597616,-0.7646790626139408,3.2589392273003885,-0.7643423217419073,0.23029361363232037,2.31094659259376,-0.8254611553200307,0.3422703971283321,-0.6638034846709395,-3.2125224023193732,0.5679989870596029,1.3432691859719295,1.1457685166432983,-0.46866651484496435,0.29163964118350333,2.3034544078683545,0.97188779160036,1.5923589728782754,1.4428376372929552,normal breast tissue
20.987380429464164,-21.90829001382,-20.363354391701037,38.56842260744509,14.629492307225814,10.70752324997091,3.5476133016285027,-6.006091291636748,8.47877186719225,4.448505863132507,4.034052308552242,-6.629249806232798,2.426449432230974,6.213004982512891,2.8165372546958043,0.9728299971989441,-6.4182965911177075,-1.3301222780161623,-2.347191759217584,0.44220396511182525,-1.5391154407403083,-1.9535429201464585,1.5232608395335714,1.9687872916017852,0.7135035059748428,-0.11843822042031031,1.4946958243506763,-3.206016346768137,2.221085270946186,0.18007120905847357,-1.4905768728288629,0.2053745939849812,normal breast tissue
42.10053730105102,20.67489057049356,9.590212919179898,-2.287688197188382,5.841799935874494,3.4953708005754645,6.707153337155587,8.419994973175122,-3.1498095466849376,-4.59527933557365,1.8628957083406266,-4.3989111753873456,4.382235690504446,-1.3754349480660257,2.8142036330729012,-1.1054641025388463,-1.8678293580500775,0.8239823499961887,-3.24714702658945,1.9593634887369844,-2.1107764907859807,4.94833578449883,-0.6340616567823478,-0.22076393661942514,-1.546274474530217,1.1327776509983587,-1.2834039697275819,1.426376218627455,0.3036497740264915,1.2563921307331214,0.7710161412901608,0.966566158803164,primary breast cancer
0.19472126266210926,31.850122771206767,-6.776612497615759,13.456731436700121,-12.164840197985505,-6.611466236602712,3.6658573700890256,6.820390746215293,20.09691916994033,2.9927174699298082,18.072531174341226,-2.954746528902319,-14.66280663827554,-4.982419852396066,12.87130031168701,-18.727898881523245,14.869879758574097,-3.0283218791904787,-0.8649592631254088,-0.906486984885655,-1.103693769130728,-2.8103607180416526,-2.252483728009938,2.522721804991514,5.670702207311615,5.581469786220663,-2.4621328370976943,-0.5635195669280265,1.911478978458472,-2.850490287869171,0.015875934996681034,1.6188616524385027,primary breast cancer
35.3700760611631,20.37879410523629,9.25793679599784,-0.6257286600207334,6.0363101006965945,7.393062282224296,-3.0027212936669003,8.774047434576635,-12.137359591357695,7.919116277468678,1.5676848905794034,-1.09237106509329,-1.0328248523067052,1.4184923665362543,1.0544407323497764,-3.513669301357078,-4.85579831825022,1.1187396478512848,1.3340239045795166,0.44892254680217125,1.8705345598250023,0.9703765745563088,-1.9570042889379624,5.7437738733022385,-1.1650127274701025,-2.8371328722552587,1.1207922643716886,-0.2861096981867332,-0.5124490166044239,3.0582699125474133,-0.14170079763505736,-1.0795333693670914,primary breast cancer
3.0195291233484927,26.246569338101033,-3.5761744363877117,6.020587811922154,-6.447541921106217,-1.0765197484373739,-4.716100426225204,10.022488117053511,2.011377128834181,10.633187082193075,5.927960197046415,7.508370604115564,-5.274421026083133,1.6585105805553542,1.4204458355158252,8.832393470083883,-2.354230213208317,-1.4366079881704807,5.89758505083203,4.088781307232194,0.046361864690106586,-6.04914396354402,3.8754329229962305,3.060271739979423,-0.0756486320292302,1.1425630371128739,0.25872873476619385,0.6161124327587104,-0.15290454380113658,0.5840429520078848,-0.36570313729304454,-2.5491597303396643,primary breast cancer
11.931565664111156,24.55985094720934,-0.9882738603526106,2.9635448190898845,3.13694587924415,-1.9103711072738985,-8.81557123169262,1.614907167423181,-8.065011450822503,1.8637523726868614,-1.2872679288904951,2.206633723121949,-0.17334399964402744,1.7793898344690304,-1.7219718989143213,-0.4436370712674713,0.29366902437084125,-1.1865394763202473,-0.9555174999581179,8.06150934240184,0.8662851593156744,-2.905520733540305,1.494550646256542,0.24792563691813113,1.180884310039248,-0.14007450662345264,2.2892565076075795,2.303855246532566,-0.3284729675460922,-1.6286934742867785,-1.1055102644255843,1.7015646449958088,primary breast cancer
